Time:2016/8/8 17:11:18-Trace>>OnEntitySyncQueue execute count:2, success:25/total 27, fail:0 start...


Time:2016/8/8 17:12:41-Trace>>OnEntitySyncQueue execute count:2, success:27/total 29, fail:0 start...


Time:2016/8/8 17:14:10-Trace>>OnEntitySyncQueue execute count:1, success:29/total 30, fail:0 start...


Time:2016/8/8 17:14:12-Trace>>OnEntitySyncQueue execute count:2, success:30/total 32, fail:0 start...


Time:2016/8/8 17:14:12-Trace>>OnEntitySyncQueue execute count:2, success:32/total 34, fail:0 start...


Time:2016/8/8 17:14:12-Trace>>OnEntitySyncQueue execute count:2, success:34/total 36, fail:0 start...


Time:2016/8/8 17:14:12-Trace>>OnEntitySyncQueue execute count:2, success:36/total 38, fail:0 start...


Time:2016/8/8 17:14:21-Trace>>OnEntitySyncQueue execute count:2, success:38/total 40, fail:0 start...


Time:2016/8/8 17:14:55-Trace>>OnEntitySyncQueue execute count:1, success:40/total 41, fail:0 start...


Time:2016/8/8 17:15:22-Trace>>OnEntitySyncQueue execute count:1, success:41/total 42, fail:0 start...


Time:2016/8/8 17:15:23-Trace>>OnEntitySyncQueue execute count:1, success:42/total 43, fail:0 start...


Time:2016/8/8 17:16:33-Trace>>OnEntitySyncQueue execute count:2, success:43/total 45, fail:0 start...


Time:2016/8/8 17:17:33-Trace>>OnEntitySyncQueue execute count:1, success:45/total 46, fail:0 start...


Time:2016/8/8 17:17:33-Trace>>OnEntitySyncQueue execute count:1, success:46/total 47, fail:0 start...


Time:2016/8/8 17:18:24-Trace>>OnEntitySyncQueue execute count:2, success:47/total 49, fail:0 start...


Time:2016/8/8 17:18:28-Trace>>OnEntitySyncQueue execute count:1, success:49/total 50, fail:0 start...


Time:2016/8/8 17:18:30-Trace>>OnEntitySyncQueue execute count:1, success:50/total 51, fail:0 start...


Time:2016/8/8 17:18:57-Trace>>OnEntitySyncQueue execute count:2, success:51/total 53, fail:0 start...


Time:2016/8/8 17:19:15-Trace>>OnEntitySyncQueue execute count:2, success:53/total 55, fail:0 start...


Time:2016/8/8 17:19:30-Trace>>OnEntitySyncQueue execute count:1, success:55/total 56, fail:0 start...


Time:2016/8/8 17:19:30-Trace>>OnEntitySyncQueue execute count:1, success:56/total 57, fail:0 start...


Time:2016/8/8 17:19:34-Trace>>OnEntitySyncQueue execute count:1, success:57/total 58, fail:0 start...


Time:2016/8/8 17:19:34-Trace>>OnEntitySyncQueue execute count:1, success:58/total 59, fail:0 start...


Time:2016/8/8 17:20:16-Trace>>OnEntitySyncQueue execute count:2, success:59/total 61, fail:0 start...


Time:2016/8/8 17:20:48-Trace>>OnEntitySyncQueue execute count:2, success:61/total 63, fail:0 start...


Time:2016/8/8 17:21:26-Trace>>OnEntitySyncQueue execute count:1, success:63/total 64, fail:0 start...


Time:2016/8/8 17:21:26-Trace>>OnEntitySyncQueue execute count:1, success:64/total 65, fail:0 start...


Time:2016/8/8 17:22:04-Trace>>OnEntitySyncQueue execute count:2, success:65/total 67, fail:0 start...


