Time:2016/8/29 15:01:20-Trace>>OnEntitySyncQueue execute count:2, success:57/total 59, fail:0 start...


Time:2016/8/29 15:01:23-Trace>>OnEntitySyncQueue execute count:1, success:59/total 60, fail:0 start...


Time:2016/8/29 15:01:44-Trace>>OnEntitySyncQueue execute count:1, success:60/total 61, fail:0 start...


Time:2016/8/29 15:01:50-Trace>>OnEntitySyncQueue execute count:2, success:61/total 63, fail:0 start...


Time:2016/8/29 15:01:55-Trace>>OnEntitySyncQueue execute count:1, success:63/total 64, fail:0 start...


Time:2016/8/29 15:02:09-Trace>>OnEntitySyncQueue execute count:1, success:64/total 65, fail:0 start...


Time:2016/8/29 15:02:16-Trace>>Action-1002 Uid:0 access timeout 1117.0639/500ms.


Time:2016/8/29 15:02:16-Trace>>OnEntitySyncQueue execute count:2, success:65/total 67, fail:0 start...


Time:2016/8/29 15:02:37-Trace>>OnEntitySyncQueue execute count:1, success:67/total 68, fail:0 start...


Time:2016/8/29 15:02:43-Trace>>OnEntitySyncQueue execute count:1, success:68/total 69, fail:0 start...


Time:2016/8/29 15:02:44-Trace>>Action-1005 Uid:6 access timeout 1103.0631/500ms.


Time:2016/8/29 15:02:44-Trace>>OnEntitySyncQueue execute count:7, success:69/total 76, fail:0 start...


Time:2016/8/29 15:02:44-Trace>>OnEntitySyncQueue execute count:51, success:76/total 127, fail:0 start...


Time:2016/8/29 15:02:58-Trace>>OnEntitySyncQueue execute count:1, success:127/total 128, fail:0 start...


Time:2016/8/29 15:03:08-Trace>>OnEntitySyncQueue execute count:1, success:128/total 129, fail:0 start...


Time:2016/8/29 15:03:14-Trace>>OnEntitySyncQueue execute count:2, success:129/total 131, fail:0 start...


Time:2016/8/29 15:03:24-Trace>>OnEntitySyncQueue execute count:3, success:131/total 134, fail:0 start...


Time:2016/8/29 15:03:26-Trace>>OnEntitySyncQueue execute count:1, success:134/total 135, fail:0 start...


Time:2016/8/29 15:03:28-Trace>>OnEntitySyncQueue execute count:1, success:135/total 136, fail:0 start...


Time:2016/8/29 15:04:58-Trace>>OnEntitySyncQueue execute count:1, success:136/total 137, fail:0 start...


Time:2016/8/29 15:05:04-Trace>>OnEntitySyncQueue execute count:1, success:137/total 138, fail:0 start...


Time:2016/8/29 15:05:11-Trace>>OnEntitySyncQueue execute count:3, success:138/total 141, fail:0 start...


Time:2016/8/29 15:05:16-Trace>>OnEntitySyncQueue execute count:2, success:141/total 143, fail:0 start...


Time:2016/8/29 15:08:28-Trace>>OnEntitySyncQueue execute count:1, success:143/total 144, fail:0 start...


Time:2016/8/29 15:13:58-Trace>>OnEntitySyncQueue execute count:1, success:144/total 145, fail:0 start...


Time:2016/8/29 15:13:58-Trace>>OnEntitySyncQueue execute count:2, success:145/total 147, fail:0 start...


Time:2016/8/29 15:14:01-Trace>>OnEntitySyncQueue execute count:1, success:147/total 148, fail:0 start...


Time:2016/8/29 15:20:48-Trace>>OnEntitySyncQueue execute count:1, success:148/total 149, fail:0 start...


