Time:2016/8/15 18:02:04-Trace>>OnEntitySyncQueue execute count:1, success:107/total 108, fail:0 start...


Time:2016/8/15 18:02:04-Trace>>OnEntitySyncQueue execute count:2, success:108/total 110, fail:0 start...


Time:2016/8/15 18:03:18-Trace>>OnEntitySyncQueue execute count:1, success:110/total 111, fail:0 start...


Time:2016/8/15 18:03:19-Trace>>Action-1100 Uid:5 access timeout 1023.0585/500ms.


Time:2016/8/15 18:03:19-Trace>>OnEntitySyncQueue execute count:1, success:111/total 112, fail:0 start...


Time:2016/8/15 18:03:20-Trace>>OnEntitySyncQueue execute count:1, success:112/total 113, fail:0 start...


Time:2016/8/15 18:05:55-Trace>>OnEntitySyncQueue execute count:2, success:113/total 115, fail:0 start...


Time:2016/8/15 18:09:37-Trace>>OnEntitySyncQueue execute count:1, success:115/total 116, fail:0 start...


Time:2016/8/15 18:09:39-Trace>>OnEntitySyncQueue execute count:1, success:116/total 117, fail:0 start...


Time:2016/8/15 18:09:41-Trace>>Action-1005 Uid:12 access timeout 2116.121/500ms.


Time:2016/8/15 18:09:41-Trace>>OnEntitySyncQueue execute count:14, success:117/total 131, fail:0 start...


Time:2016/8/15 18:09:41-Trace>>OnEntitySyncQueue execute count:53, success:131/total 184, fail:0 start...


Time:2016/8/15 18:09:42-Trace>>OnEntitySyncQueue execute count:1, success:184/total 185, fail:0 start...


Time:2016/8/15 18:09:48-Trace>>OnEntitySyncQueue execute count:1, success:185/total 186, fail:0 start...


Time:2016/8/15 18:09:53-Trace>>OnEntitySyncQueue execute count:1, success:186/total 187, fail:0 start...


Time:2016/8/15 18:10:12-Trace>>OnEntitySyncQueue execute count:3, success:187/total 190, fail:0 start...


Time:2016/8/15 18:14:07-Trace>>OnEntitySyncQueue execute count:2, success:190/total 192, fail:0 start...


Time:2016/8/15 18:14:07-Trace>>OnEntitySyncQueue execute count:1, success:192/total 193, fail:0 start...


Time:2016/8/15 18:14:14-Trace>>OnEntitySyncQueue execute count:1, success:193/total 194, fail:0 start...


Time:2016/8/15 18:14:15-Trace>>Action-1002 Uid:0 access timeout 1069.0611/500ms.


Time:2016/8/15 18:14:15-Trace>>OnEntitySyncQueue execute count:3, success:194/total 197, fail:0 start...


Time:2016/8/15 18:14:33-Trace>>OnEntitySyncQueue execute count:2, success:197/total 199, fail:0 start...


Time:2016/8/15 18:16:02-Trace>>OnEntitySyncQueue execute count:1, success:199/total 200, fail:0 start...


Time:2016/8/15 18:16:22-Trace>>OnEntitySyncQueue execute count:2, success:200/total 202, fail:0 start...


Time:2016/8/15 18:16:40-Trace>>OnEntitySyncQueue execute count:1, success:202/total 203, fail:0 start...


Time:2016/8/15 18:16:40-Trace>>OnEntitySyncQueue execute count:2, success:203/total 205, fail:0 start...


Time:2016/8/15 18:16:40-Trace>>OnEntitySyncQueue execute count:1, success:205/total 206, fail:0 start...


Time:2016/8/15 18:16:43-Trace>>OnEntitySyncQueue execute count:3, success:206/total 209, fail:0 start...


Time:2016/8/15 18:17:14-Trace>>OnEntitySyncQueue execute count:1, success:209/total 210, fail:0 start...


Time:2016/8/15 18:17:15-Trace>>OnEntitySyncQueue execute count:2, success:210/total 212, fail:0 start...


Time:2016/8/15 18:18:31-Trace>>OnEntitySyncQueue execute count:2, success:212/total 214, fail:0 start...


Time:2016/8/15 18:18:55-Trace>>OnEntitySyncQueue execute count:2, success:214/total 216, fail:0 start...


Time:2016/8/15 18:19:20-Trace>>OnEntitySyncQueue execute count:3, success:216/total 219, fail:0 start...


Time:2016/8/15 18:19:23-Trace>>OnEntitySyncQueue execute count:2, success:219/total 221, fail:0 start...


Time:2016/8/15 18:19:35-Trace>>OnEntitySyncQueue execute count:2, success:221/total 223, fail:0 start...


Time:2016/8/15 18:19:35-Trace>>OnEntitySyncQueue execute count:1, success:223/total 224, fail:0 start...


Time:2016/8/15 18:19:39-Trace>>OnEntitySyncQueue execute count:3, success:224/total 227, fail:0 start...


Time:2016/8/15 18:20:56-Trace>>OnEntitySyncQueue execute count:2, success:227/total 229, fail:0 start...


Time:2016/8/15 18:21:16-Trace>>OnEntitySyncQueue execute count:1, success:229/total 230, fail:0 start...


Time:2016/8/15 18:21:28-Trace>>OnEntitySyncQueue execute count:1, success:230/total 231, fail:0 start...


Time:2016/8/15 18:22:11-Trace>>OnEntitySyncQueue execute count:2, success:231/total 233, fail:0 start...


Time:2016/8/15 18:22:27-Trace>>OnEntitySyncQueue execute count:1, success:233/total 234, fail:0 start...


Time:2016/8/15 18:22:33-Trace>>OnEntitySyncQueue execute count:2, success:234/total 236, fail:0 start...


Time:2016/8/15 18:22:41-Trace>>OnEntitySyncQueue execute count:1, success:236/total 237, fail:0 start...


Time:2016/8/15 18:23:35-Trace>>OnEntitySyncQueue execute count:2, success:237/total 239, fail:0 start...


