Time:2016/9/2 11:00:27-Trace>>OnEntitySyncQueue execute count:1, success:61/total 62, fail:0 start...


Time:2016/9/2 11:03:57-Trace>>OnEntitySyncQueue execute count:1, success:62/total 63, fail:0 start...


Time:2016/9/2 11:03:57-Trace>>OnEntitySyncQueue execute count:1, success:63/total 64, fail:0 start...


Time:2016/9/2 11:05:38-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/9/2 11:05:38-Trace>>OnEntitySyncQueue execute count:4, success:51/total 55, fail:0 start...


Time:2016/9/2 11:05:56-Trace>>OnEntitySyncQueue execute count:1, success:55/total 56, fail:0 start...


Time:2016/9/2 11:05:57-Trace>>OnEntitySyncQueue execute count:1, success:56/total 57, fail:0 start...


Time:2016/9/2 11:06:34-Trace>>OnEntitySyncQueue execute count:1, success:57/total 58, fail:0 start...


Time:2016/9/2 11:06:34-Trace>>OnEntitySyncQueue execute count:1, success:58/total 59, fail:0 start...


Time:2016/9/2 11:07:41-Trace>>OnEntitySyncQueue execute count:1, success:59/total 60, fail:0 start...


Time:2016/9/2 11:08:31-Trace>>OnEntitySyncQueue execute count:1, success:60/total 61, fail:0 start...


Time:2016/9/2 11:23:21-Trace>>Action-1004 Uid:2 access timeout 1084.062/500ms.


Time:2016/9/2 11:23:21-Trace>>OnEntitySyncQueue execute count:1, success:61/total 62, fail:0 start...


Time:2016/9/2 11:23:34-Trace>>OnEntitySyncQueue execute count:1, success:62/total 63, fail:0 start...


Time:2016/9/2 11:23:44-Trace>>OnEntitySyncQueue execute count:1, success:63/total 64, fail:0 start...


Time:2016/9/2 11:23:44-Trace>>OnEntitySyncQueue execute count:1, success:64/total 65, fail:0 start...


Time:2016/9/2 11:26:21-Trace>>OnEntitySyncQueue execute count:1, success:65/total 66, fail:0 start...


Time:2016/9/2 11:26:29-Trace>>OnEntitySyncQueue execute count:1, success:66/total 67, fail:0 start...


Time:2016/9/2 11:26:41-Trace>>OnEntitySyncQueue execute count:1, success:67/total 68, fail:0 start...


Time:2016/9/2 11:26:52-Trace>>OnEntitySyncQueue execute count:1, success:68/total 69, fail:0 start...


Time:2016/9/2 11:27:04-Trace>>OnEntitySyncQueue execute count:1, success:69/total 70, fail:0 start...


Time:2016/9/2 11:27:04-Trace>>OnEntitySyncQueue execute count:1, success:70/total 71, fail:0 start...


Time:2016/9/2 11:27:14-Trace>>OnEntitySyncQueue execute count:1, success:71/total 72, fail:0 start...


Time:2016/9/2 11:27:28-Trace>>OnEntitySyncQueue execute count:1, success:72/total 73, fail:0 start...


Time:2016/9/2 11:27:49-Trace>>OnEntitySyncQueue execute count:1, success:73/total 74, fail:0 start...


Time:2016/9/2 11:27:57-Trace>>OnEntitySyncQueue execute count:1, success:74/total 75, fail:0 start...


Time:2016/9/2 11:28:36-Trace>>OnEntitySyncQueue execute count:1, success:75/total 76, fail:0 start...


Time:2016/9/2 11:30:05-Trace>>OnEntitySyncQueue execute count:1, success:76/total 77, fail:0 start...


