Time:2016/9/18 14:00:00-Trace>>OnEntitySyncQueue execute count:2, success:212/total 214, fail:0 start...
Time:2016/9/18 14:36:40-Trace>>OnEntitySyncQueue execute count:52, success:83/total 135, fail:0 start...


Time:2016/9/18 14:36:59-Trace>>Action-6000 Uid:48 access timeout 13519.5724/500ms.


Time:2016/9/18 14:39:45-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/18 14:39:46-Trace>>OnEntitySyncQueue execute count:8, success:58/total 66, fail:0 start...


Time:2016/9/18 14:39:46-Trace>>OnEntitySyncQueue execute count:9, success:66/total 75, fail:0 start...


Time:2016/9/18 14:40:00-Trace>>OnEntitySyncQueue execute count:1, success:75/total 76, fail:0 start...


Time:2016/9/18 14:40:23-Trace>>OnEntitySyncQueue execute count:1, success:76/total 77, fail:0 start...


Time:2016/9/18 14:40:23-Trace>>OnEntitySyncQueue execute count:52, success:77/total 129, fail:0 start...


Time:2016/9/18 14:46:07-Trace>>Action-1004 Uid:48 access timeout 1090.0015/500ms.


Time:2016/9/18 14:46:07-Trace>>OnEntitySyncQueue execute count:1, success:129/total 130, fail:0 start...


Time:2016/9/18 14:46:07-Trace>>OnEntitySyncQueue execute count:1, success:130/total 131, fail:0 start...


Time:2016/9/18 14:47:29-Trace>>OnEntitySyncQueue execute count:1, success:131/total 132, fail:0 start...


Time:2016/9/18 14:47:58-Trace>>OnEntitySyncQueue execute count:1, success:132/total 133, fail:0 start...


Time:2016/9/18 14:47:59-Trace>>OnEntitySyncQueue execute count:1, success:133/total 134, fail:0 start...


Time:2016/9/18 14:48:37-Trace>>OnEntitySyncQueue execute count:1, success:134/total 135, fail:0 start...


Time:2016/9/18 14:48:54-Trace>>OnEntitySyncQueue execute count:1, success:135/total 136, fail:0 start...


Time:2016/9/18 14:49:56-Trace>>OnEntitySyncQueue execute count:1, success:136/total 137, fail:0 start...


Time:2016/9/18 14:50:00-Trace>>OnEntitySyncQueue execute count:2, success:137/total 139, fail:0 start...


Time:2016/9/18 14:50:20-Trace>>OnEntitySyncQueue execute count:1, success:139/total 140, fail:0 start...


Time:2016/9/18 14:50:50-Trace>>OnEntitySyncQueue execute count:1, success:140/total 141, fail:0 start...


Time:2016/9/18 14:51:13-Trace>>OnEntitySyncQueue execute count:1, success:141/total 142, fail:0 start...


Time:2016/9/18 14:51:46-Trace>>OnEntitySyncQueue execute count:1, success:142/total 143, fail:0 start...


Time:2016/9/18 14:51:46-Trace>>OnEntitySyncQueue execute count:1, success:143/total 144, fail:0 start...


Time:2016/9/18 14:52:18-Trace>>OnEntitySyncQueue execute count:1, success:144/total 145, fail:0 start...


Time:2016/9/18 14:52:45-Trace>>OnEntitySyncQueue execute count:1, success:145/total 146, fail:0 start...


Time:2016/9/18 14:52:47-Trace>>OnEntitySyncQueue execute count:1, success:146/total 147, fail:0 start...


Time:2016/9/18 14:54:00-Trace>>OnEntitySyncQueue execute count:1, success:147/total 148, fail:0 start...


Time:2016/9/18 14:54:00-Trace>>OnEntitySyncQueue execute count:1, success:148/total 149, fail:0 start...


Time:2016/9/18 14:54:00-Trace>>OnEntitySyncQueue execute count:1, success:149/total 150, fail:0 start...


Time:2016/9/18 14:55:23-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/18 14:55:23-Trace>>OnEntitySyncQueue execute count:15, success:58/total 73, fail:0 start...


Time:2016/9/18 14:55:23-Trace>>OnEntitySyncQueue execute count:9, success:73/total 82, fail:0 start...


Time:2016/9/18 14:56:37-Trace>>OnEntitySyncQueue execute count:1, success:82/total 83, fail:0 start...


Time:2016/9/18 14:56:38-Trace>>OnEntitySyncQueue execute count:1, success:83/total 84, fail:0 start...


Time:2016/9/18 14:56:38-Trace>>OnEntitySyncQueue execute count:52, success:84/total 136, fail:0 start...


Time:2016/9/18 14:57:01-Trace>>OnEntitySyncQueue execute count:1, success:136/total 137, fail:0 start...


Time:2016/9/18 14:57:02-Trace>>OnEntitySyncQueue execute count:1, success:137/total 138, fail:0 start...


Time:2016/9/18 14:57:03-Trace>>Action-6001 Uid:48 access timeout 17822.1305/500ms.


Time:2016/9/18 14:57:04-Trace>>OnEntitySyncQueue execute count:1, success:138/total 139, fail:0 start...


Time:2016/9/18 14:57:04-Trace>>Action-6001 Uid:48 access timeout 1292.0125/500ms.


Time:2016/9/18 14:57:04-Trace>>OnEntitySyncQueue execute count:2, success:139/total 141, fail:0 start...


Time:2016/9/18 14:58:48-Trace>>Action-6001 Uid:48 access timeout 4528.0486/500ms.


