Time:2016/8/25 18:00:11-Trace>>OnEntitySyncQueue execute count:2, success:71/total 73, fail:0 start...


Time:2016/8/25 18:00:20-Trace>>OnEntitySyncQueue execute count:2, success:73/total 75, fail:0 start...


Time:2016/8/25 18:00:25-Trace>>OnEntitySyncQueue execute count:3, success:75/total 78, fail:0 start...


Time:2016/8/25 18:00:26-Trace>>OnEntitySyncQueue execute count:1, success:78/total 79, fail:0 start...


Time:2016/8/25 18:00:30-Trace>>OnEntitySyncQueue execute count:2, success:79/total 81, fail:0 start...


Time:2016/8/25 18:00:38-Trace>>OnEntitySyncQueue execute count:1, success:81/total 82, fail:0 start...


Time:2016/8/25 18:00:43-Trace>>Action-1054 Uid:2 access timeout 11788.6743/500ms.


Time:2016/8/25 18:00:43-Trace>>Action-1501 Uid:17 access timeout 14861.8501/500ms.


Time:2016/8/25 18:07:17-Trace>>OnEntitySyncQueue execute count:1, success:82/total 83, fail:0 start...


Time:2016/8/25 18:07:35-Trace>>OnEntitySyncQueue execute count:1, success:83/total 84, fail:0 start...


Time:2016/8/25 18:07:40-Trace>>OnEntitySyncQueue execute count:2, success:84/total 86, fail:0 start...


Time:2016/8/25 18:09:09-Trace>>OnEntitySyncQueue execute count:1, success:86/total 87, fail:0 start...


Time:2016/8/25 18:09:15-Trace>>OnEntitySyncQueue execute count:2, success:87/total 89, fail:0 start...


Time:2016/8/25 18:09:27-Trace>>Action-1501 Uid:17 access timeout 1205.0689/500ms.


Time:2016/8/25 18:09:27-Trace>>OnEntitySyncQueue execute count:3, success:89/total 92, fail:0 start...


Time:2016/8/25 18:10:12-Trace>>OnEntitySyncQueue execute count:1, success:92/total 93, fail:0 start...


Time:2016/8/25 18:10:20-Trace>>OnEntitySyncQueue execute count:2, success:93/total 95, fail:0 start...


Time:2016/8/25 18:12:30-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/8/25 18:13:00-Trace>>OnEntitySyncQueue execute count:19, success:51/total 70, fail:0 start...


Time:2016/8/25 18:13:02-Trace>>OnEntitySyncQueue execute count:1, success:70/total 71, fail:0 start...


Time:2016/8/25 18:13:25-Trace>>OnEntitySyncQueue execute count:1, success:71/total 72, fail:0 start...


Time:2016/8/25 18:13:34-Trace>>OnEntitySyncQueue execute count:2, success:72/total 74, fail:0 start...


Time:2016/8/25 18:13:34-Trace>>OnEntitySyncQueue execute count:52, success:74/total 126, fail:0 start...


Time:2016/8/25 18:13:35-Trace>>OnEntitySyncQueue execute count:2, success:126/total 128, fail:0 start...


Time:2016/8/25 18:13:41-Trace>>OnEntitySyncQueue execute count:3, success:128/total 131, fail:0 start...


Time:2016/8/25 18:13:49-Trace>>OnEntitySyncQueue execute count:1, success:131/total 132, fail:0 start...


Time:2016/8/25 18:13:58-Trace>>OnEntitySyncQueue execute count:1, success:132/total 133, fail:0 start...


Time:2016/8/25 18:14:04-Trace>>OnEntitySyncQueue execute count:2, success:133/total 135, fail:0 start...


Time:2016/8/25 18:14:08-Trace>>OnEntitySyncQueue execute count:1, success:135/total 136, fail:0 start...


