Time:2016/8/8 10:00:20-Trace>>OnEntitySyncQueue execute count:2, success:85/total 87, fail:0 start...


Time:2016/8/8 10:01:12-Trace>>OnEntitySyncQueue execute count:2, success:87/total 89, fail:0 start...


Time:2016/8/8 10:01:42-Trace>>OnEntitySyncQueue execute count:1, success:89/total 90, fail:0 start...


Time:2016/8/8 10:01:42-Trace>>OnEntitySyncQueue execute count:1, success:90/total 91, fail:0 start...


Time:2016/8/8 10:02:19-Trace>>OnEntitySyncQueue execute count:1, success:91/total 92, fail:0 start...


Time:2016/8/8 10:02:19-Trace>>OnEntitySyncQueue execute count:1, success:92/total 93, fail:0 start...


Time:2016/8/8 10:06:35-Trace>>OnEntitySyncQueue execute count:2, success:93/total 95, fail:0 start...


Time:2016/8/8 10:06:59-Trace>>OnEntitySyncQueue execute count:2, success:95/total 97, fail:0 start...


Time:2016/8/8 10:07:30-Trace>>OnEntitySyncQueue execute count:2, success:97/total 99, fail:0 start...


Time:2016/8/8 10:08:15-Trace>>OnEntitySyncQueue execute count:2, success:99/total 101, fail:0 start...


Time:2016/8/8 10:08:30-Trace>>OnEntitySyncQueue execute count:2, success:101/total 103, fail:0 start...


Time:2016/8/8 10:09:15-Trace>>OnEntitySyncQueue execute count:2, success:103/total 105, fail:0 start...


Time:2016/8/8 10:11:37-Trace>>OnEntitySyncQueue execute count:1, success:105/total 106, fail:0 start...


Time:2016/8/8 10:11:37-Trace>>OnEntitySyncQueue execute count:1, success:106/total 107, fail:0 start...


Time:2016/8/8 10:12:14-Trace>>OnEntitySyncQueue execute count:2, success:107/total 109, fail:0 start...


Time:2016/8/8 10:13:19-Trace>>OnEntitySyncQueue execute count:2, success:109/total 111, fail:0 start...


Time:2016/8/8 10:13:23-Trace>>OnEntitySyncQueue execute count:1, success:111/total 112, fail:0 start...


Time:2016/8/8 10:13:24-Trace>>Action-1100 Uid:10 access timeout 1110.0016/500ms.


Time:2016/8/8 10:13:24-Trace>>OnEntitySyncQueue execute count:2, success:112/total 114, fail:0 start...


Time:2016/8/8 10:14:04-Trace>>OnEntitySyncQueue execute count:2, success:114/total 116, fail:0 start...


Time:2016/8/8 10:14:17-Trace>>OnEntitySyncQueue execute count:2, success:116/total 118, fail:0 start...


Time:2016/8/8 10:14:28-Trace>>OnEntitySyncQueue execute count:1, success:118/total 119, fail:0 start...


Time:2016/8/8 10:15:12-Trace>>OnEntitySyncQueue execute count:2, success:119/total 121, fail:0 start...


Time:2016/8/8 10:15:27-Trace>>OnEntitySyncQueue execute count:2, success:121/total 123, fail:0 start...


Time:2016/8/8 10:15:41-Trace>>OnEntitySyncQueue execute count:1, success:123/total 124, fail:0 start...


Time:2016/8/8 10:16:23-Trace>>OnEntitySyncQueue execute count:1, success:124/total 125, fail:0 start...


Time:2016/8/8 10:16:35-Trace>>OnEntitySyncQueue execute count:1, success:125/total 126, fail:0 start...


Time:2016/8/8 10:16:49-Trace>>OnEntitySyncQueue execute count:2, success:126/total 128, fail:0 start...


