Time:2016/9/9 12:46:08-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/9 12:46:08-Trace>>OnEntitySyncQueue execute count:2, success:58/total 60, fail:0 start...


Time:2016/9/9 12:46:08-Trace>>OnEntitySyncQueue execute count:1, success:60/total 61, fail:0 start...


Time:2016/9/9 12:46:09-Trace>>OnEntitySyncQueue execute count:2, success:61/total 63, fail:0 start...


Time:2016/9/9 12:46:09-Trace>>OnEntitySyncQueue execute count:2, success:63/total 65, fail:0 start...


Time:2016/9/9 12:46:50-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/9 12:46:50-Trace>>OnEntitySyncQueue execute count:7, success:58/total 65, fail:0 start...


Time:2016/9/9 12:46:51-Trace>>OnEntitySyncQueue execute count:1, success:65/total 66, fail:0 start...


Time:2016/9/9 12:46:51-Trace>>OnEntitySyncQueue execute count:2, success:66/total 68, fail:0 start...


Time:2016/9/9 12:46:51-Trace>>OnEntitySyncQueue execute count:2, success:68/total 70, fail:0 start...


Time:2016/9/9 12:49:03-Trace>>OnEntitySyncQueue execute count:52, success:0/total 52, fail:0 start...


Time:2016/9/9 12:49:03-Trace>>OnEntitySyncQueue execute count:7, success:52/total 59, fail:0 start...


Time:2016/9/9 12:49:39-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/9 12:49:55-Trace>>OnEntitySyncQueue execute count:10, success:58/total 68, fail:0 start...


Time:2016/9/9 12:49:55-Trace>>OnEntitySyncQueue execute count:1, success:68/total 69, fail:0 start...


Time:2016/9/9 12:49:55-Trace>>OnEntitySyncQueue execute count:1, success:69/total 70, fail:0 start...


Time:2016/9/9 12:49:55-Trace>>OnEntitySyncQueue execute count:51, success:70/total 121, fail:0 start...


Time:2016/9/9 12:50:00-Trace>>OnEntitySyncQueue execute count:2, success:121/total 123, fail:0 start...


Time:2016/9/9 12:51:17-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/9 12:51:41-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/9 12:52:02-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/9 12:52:30-Trace>>OnEntitySyncQueue execute count:58, success:0/total 58, fail:0 start...


Time:2016/9/9 12:52:39-Trace>>OnEntitySyncQueue execute count:10, success:58/total 68, fail:0 start...


Time:2016/9/9 12:52:39-Trace>>OnEntitySyncQueue execute count:1, success:68/total 69, fail:0 start...


Time:2016/9/9 12:52:40-Trace>>Action-1008 Uid:27 access timeout 1272.0728/500ms.


Time:2016/9/9 12:52:41-Trace>>OnEntitySyncQueue execute count:51, success:69/total 120, fail:0 start...


Time:2016/9/9 12:52:43-Trace>>OnEntitySyncQueue execute count:2, success:120/total 122, fail:0 start...


