Time:2016/8/12 10:39:07-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/8/12 10:39:46-Trace>>OnEntitySyncQueue execute count:9, success:51/total 60, fail:0 start...


Time:2016/8/12 10:39:46-Trace>>OnEntitySyncQueue execute count:1, success:60/total 61, fail:0 start...


Time:2016/8/12 10:40:13-Trace>>OnEntitySyncQueue execute count:1, success:61/total 62, fail:0 start...


Time:2016/8/12 10:46:42-Trace>>OnEntitySyncQueue execute count:2, success:62/total 64, fail:0 start...


Time:2016/8/12 10:46:42-Trace>>OnEntitySyncQueue execute count:52, success:64/total 116, fail:0 start...


Time:2016/8/12 10:46:47-Trace>>OnEntitySyncQueue execute count:1, success:116/total 117, fail:0 start...


Time:2016/8/12 10:46:50-Trace>>OnEntitySyncQueue execute count:1, success:117/total 118, fail:0 start...


Time:2016/8/12 10:46:53-Trace>>OnEntitySyncQueue execute count:1, success:118/total 119, fail:0 start...


Time:2016/8/12 10:46:54-Trace>>Action-1202 Uid:4 access timeout 1108.0634/500ms.


Time:2016/8/12 10:46:54-Trace>>OnEntitySyncQueue execute count:2, success:119/total 121, fail:0 start...


Time:2016/8/12 10:47:05-Trace>>Action-1100 Uid:4 access timeout 2222.1271/500ms.


Time:2016/8/12 10:47:05-Trace>>OnEntitySyncQueue execute count:1, success:121/total 122, fail:0 start...


Time:2016/8/12 10:47:16-Trace>>OnEntitySyncQueue execute count:1, success:122/total 123, fail:0 start...


Time:2016/8/12 10:47:27-Trace>>Action-1100 Uid:4 access timeout 11748.672/500ms.


Time:2016/8/12 10:49:35-Trace>>OnEntitySyncQueue execute count:1, success:123/total 124, fail:0 start...


Time:2016/8/12 10:49:35-Trace>>OnEntitySyncQueue execute count:2, success:124/total 126, fail:0 start...


Time:2016/8/12 10:49:35-Trace>>OnEntitySyncQueue execute count:1, success:126/total 127, fail:0 start...


Time:2016/8/12 10:51:56-Trace>>OnEntitySyncQueue execute count:1, success:127/total 128, fail:0 start...


Time:2016/8/12 10:52:10-Trace>>OnEntitySyncQueue execute count:2, success:128/total 130, fail:0 start...


Time:2016/8/12 10:54:51-Trace>>OnEntitySyncQueue execute count:1, success:130/total 131, fail:0 start...


Time:2016/8/12 10:54:52-Trace>>OnEntitySyncQueue execute count:1, success:131/total 132, fail:0 start...


Time:2016/8/12 10:54:52-Trace>>OnEntitySyncQueue execute count:1, success:132/total 133, fail:0 start...


Time:2016/8/12 10:55:03-Trace>>OnEntitySyncQueue execute count:1, success:133/total 134, fail:0 start...


Time:2016/8/12 10:55:03-Trace>>OnEntitySyncQueue execute count:1, success:134/total 135, fail:0 start...


Time:2016/8/12 10:56:13-Trace>>OnEntitySyncQueue execute count:1, success:135/total 136, fail:0 start...


Time:2016/8/12 10:56:16-Trace>>OnEntitySyncQueue execute count:1, success:136/total 137, fail:0 start...


Time:2016/8/12 10:56:58-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/8/12 10:57:03-Trace>>OnEntitySyncQueue execute count:9, success:51/total 60, fail:0 start...


Time:2016/8/12 10:57:05-Trace>>OnEntitySyncQueue execute count:1, success:60/total 61, fail:0 start...


Time:2016/8/12 10:57:37-Trace>>OnEntitySyncQueue execute count:1, success:61/total 62, fail:0 start...


Time:2016/8/12 10:57:38-Trace>>OnEntitySyncQueue execute count:1, success:62/total 63, fail:0 start...


Time:2016/8/12 10:58:23-Trace>>OnEntitySyncQueue execute count:2, success:63/total 65, fail:0 start...


Time:2016/8/12 10:59:46-Trace>>OnEntitySyncQueue execute count:2, success:65/total 67, fail:0 start...


