Time:2016/8/17 18:49:41-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/8/17 18:50:41-Trace>>OnEntitySyncQueue execute count:39, success:51/total 90, fail:0 start...


Time:2016/8/17 18:50:41-Trace>>OnEntitySyncQueue execute count:1, success:90/total 91, fail:0 start...


Time:2016/8/17 18:50:41-Trace>>OnEntitySyncQueue execute count:40, success:91/total 131, fail:0 start...


Time:2016/8/17 18:50:41-Trace>>OnEntitySyncQueue execute count:1, success:131/total 132, fail:0 start...


Time:2016/8/17 18:50:42-Trace>>OnEntitySyncQueue execute count:51, success:132/total 183, fail:0 start...


Time:2016/8/17 18:50:53-Trace>>OnEntitySyncQueue execute count:2, success:183/total 185, fail:0 start...


Time:2016/8/17 18:53:17-Trace>>OnEntitySyncQueue execute count:51, success:0/total 51, fail:0 start...


Time:2016/8/17 18:54:55-Trace>>OnEntitySyncQueue execute count:40, success:51/total 91, fail:0 start...


Time:2016/8/17 18:54:55-Trace>>OnEntitySyncQueue execute count:2, success:91/total 93, fail:0 start...


Time:2016/8/17 18:57:02-Trace>>OnEntitySyncQueue execute count:2, success:93/total 95, fail:0 start...


