Time:2016/8/5 14:08:37-Trace>>Action-1004 Uid:3 access timeout 1152.0659/500ms.


Time:2016/8/5 14:08:37-Trace>>OnEntitySyncQueue execute count:6, success:0/total 6, fail:0 start...


Time:2016/8/5 14:08:38-Trace>>Action-1008 Uid:3 access timeout 1133.0648/500ms.


Time:2016/8/5 14:21:49-Trace>>OnEntitySyncQueue execute count:6, success:0/total 6, fail:0 start...


Time:2016/8/5 14:22:08-Trace>>OnEntitySyncQueue execute count:2, success:6/total 8, fail:0 start...


Time:2016/8/5 14:22:23-Trace>>OnEntitySyncQueue execute count:2, success:8/total 10, fail:0 start...


Time:2016/8/5 14:22:51-Trace>>OnEntitySyncQueue execute count:1, success:10/total 11, fail:0 start...


Time:2016/8/5 14:22:52-Trace>>OnEntitySyncQueue execute count:1, success:11/total 12, fail:0 start...


Time:2016/8/5 14:24:52-Trace>>OnEntitySyncQueue execute count:2, success:12/total 14, fail:0 start...


Time:2016/8/5 14:25:49-Trace>>OnEntitySyncQueue execute count:2, success:14/total 16, fail:0 start...


Time:2016/8/5 14:26:26-Trace>>OnEntitySyncQueue execute count:1, success:16/total 17, fail:0 start...


Time:2016/8/5 14:26:26-Trace>>OnEntitySyncQueue execute count:1, success:17/total 18, fail:0 start...


Time:2016/8/5 14:26:47-Trace>>OnEntitySyncQueue execute count:1, success:18/total 19, fail:0 start...


Time:2016/8/5 14:26:47-Trace>>OnEntitySyncQueue execute count:1, success:19/total 20, fail:0 start...


Time:2016/8/5 14:27:59-Trace>>OnEntitySyncQueue execute count:2, success:20/total 22, fail:0 start...


Time:2016/8/5 14:28:12-Trace>>OnEntitySyncQueue execute count:2, success:22/total 24, fail:0 start...


Time:2016/8/5 14:28:31-Trace>>OnEntitySyncQueue execute count:1, success:24/total 25, fail:0 start...


Time:2016/8/5 14:28:31-Trace>>OnEntitySyncQueue execute count:1, success:25/total 26, fail:0 start...


Time:2016/8/5 14:29:13-Trace>>OnEntitySyncQueue execute count:2, success:26/total 28, fail:0 start...


Time:2016/8/5 14:29:29-Trace>>OnEntitySyncQueue execute count:2, success:28/total 30, fail:0 start...


Time:2016/8/5 14:29:48-Trace>>OnEntitySyncQueue execute count:2, success:30/total 32, fail:0 start...


Time:2016/8/5 14:30:12-Trace>>OnEntitySyncQueue execute count:1, success:32/total 33, fail:0 start...


Time:2016/8/5 14:30:12-Trace>>OnEntitySyncQueue execute count:1, success:33/total 34, fail:0 start...


Time:2016/8/5 14:30:49-Trace>>OnEntitySyncQueue execute count:2, success:34/total 36, fail:0 start...


Time:2016/8/5 14:31:20-Trace>>OnEntitySyncQueue execute count:2, success:36/total 38, fail:0 start...


Time:2016/8/5 14:32:04-Trace>>OnEntitySyncQueue execute count:1, success:38/total 39, fail:0 start...


Time:2016/8/5 14:32:06-Trace>>OnEntitySyncQueue execute count:6, success:39/total 45, fail:0 start...


Time:2016/8/5 14:32:06-Trace>>Action-1005 Uid:6 access timeout 2273.13/500ms.


Time:2016/8/5 14:32:06-Trace>>OnEntitySyncQueue execute count:1, success:45/total 46, fail:0 start...


