Time:2016/10/8 9:35:58-Trace>>OnEntitySyncQueue execute count:60, success:0/total 60, fail:0 start...


Time:2016/10/8 9:35:59-Trace>>OnEntitySyncQueue execute count:15, success:60/total 75, fail:0 start...


Time:2016/10/8 9:35:59-Trace>>OnEntitySyncQueue execute count:18, success:75/total 93, fail:0 start...


Time:2016/10/8 9:35:59-Trace>>OnEntitySyncQueue execute count:50, success:93/total 143, fail:0 start...


Time:2016/10/8 9:39:11-Trace>>Action-1002 Uid:0 access timeout 1415.8349/500ms.


Time:2016/10/8 9:39:32-Trace>>OnEntitySyncQueue execute count:67, success:143/total 210, fail:0 start...


Time:2016/10/8 9:39:33-Trace>>OnEntitySyncQueue execute count:2, success:210/total 212, fail:0 start...


Time:2016/10/8 9:39:34-Trace>>Action-1005 Uid:81 access timeout 3273.6786/500ms.


Time:2016/10/8 9:39:36-Trace>>OnEntitySyncQueue execute count:1, success:212/total 213, fail:0 start...


Time:2016/10/8 9:39:36-Trace>>OnEntitySyncQueue execute count:53, success:213/total 266, fail:0 start...


Time:2016/10/8 9:39:46-Trace>>OnEntitySyncQueue execute count:3, success:266/total 269, fail:0 start...


Time:2016/10/8 9:39:58-Trace>>OnEntitySyncQueue execute count:1, success:269/total 270, fail:0 start...


Time:2016/10/8 9:40:00-Trace>>OnEntitySyncQueue execute count:2, success:270/total 272, fail:0 start...


Time:2016/10/8 9:43:22-Trace>>OnEntitySyncQueue execute count:1, success:272/total 273, fail:0 start...


Time:2016/10/8 9:43:23-Trace>>OnEntitySyncQueue execute count:1, success:273/total 274, fail:0 start...


Time:2016/10/8 9:43:42-Trace>>OnEntitySyncQueue execute count:1, success:274/total 275, fail:0 start...


Time:2016/10/8 9:44:02-Trace>>OnEntitySyncQueue execute count:1, success:275/total 276, fail:0 start...


Time:2016/10/8 9:44:05-Trace>>OnEntitySyncQueue execute count:1, success:276/total 277, fail:0 start...


Time:2016/10/8 9:44:21-Trace>>OnEntitySyncQueue execute count:1, success:277/total 278, fail:0 start...


Time:2016/10/8 9:44:23-Trace>>OnEntitySyncQueue execute count:1, success:278/total 279, fail:0 start...


Time:2016/10/8 9:44:24-Trace>>OnEntitySyncQueue execute count:1, success:279/total 280, fail:0 start...


Time:2016/10/8 9:44:32-Trace>>OnEntitySyncQueue execute count:1, success:280/total 281, fail:0 start...


Time:2016/10/8 9:44:35-Trace>>OnEntitySyncQueue execute count:1, success:281/total 282, fail:0 start...


Time:2016/10/8 9:44:37-Trace>>OnEntitySyncQueue execute count:1, success:282/total 283, fail:0 start...


Time:2016/10/8 9:44:39-Trace>>OnEntitySyncQueue execute count:1, success:283/total 284, fail:0 start...


Time:2016/10/8 9:44:46-Trace>>OnEntitySyncQueue execute count:1, success:284/total 285, fail:0 start...


Time:2016/10/8 9:44:48-Trace>>OnEntitySyncQueue execute count:1, success:285/total 286, fail:0 start...


Time:2016/10/8 9:44:50-Trace>>OnEntitySyncQueue execute count:1, success:286/total 287, fail:0 start...


Time:2016/10/8 9:44:53-Trace>>OnEntitySyncQueue execute count:1, success:287/total 288, fail:0 start...


Time:2016/10/8 9:44:55-Trace>>OnEntitySyncQueue execute count:1, success:288/total 289, fail:0 start...


Time:2016/10/8 9:45:47-Trace>>OnEntitySyncQueue execute count:1, success:289/total 290, fail:0 start...


Time:2016/10/8 9:46:03-Trace>>OnEntitySyncQueue execute count:1, success:290/total 291, fail:0 start...


Time:2016/10/8 9:46:06-Trace>>OnEntitySyncQueue execute count:1, success:291/total 292, fail:0 start...


Time:2016/10/8 9:46:09-Trace>>OnEntitySyncQueue execute count:1, success:292/total 293, fail:0 start...


Time:2016/10/8 9:50:00-Trace>>OnEntitySyncQueue execute count:2, success:293/total 295, fail:0 start...


Time:2016/10/8 9:52:06-Trace>>Action-1004 Uid:81 access timeout 1047.7908/500ms.


Time:2016/10/8 9:52:06-Trace>>OnEntitySyncQueue execute count:1, success:295/total 296, fail:0 start...


Time:2016/10/8 9:52:08-Trace>>OnEntitySyncQueue execute count:1, success:296/total 297, fail:0 start...


Time:2016/10/8 9:53:51-Trace>>OnEntitySyncQueue execute count:1, success:297/total 298, fail:0 start...


Time:2016/10/8 9:54:02-Trace>>OnEntitySyncQueue execute count:1, success:298/total 299, fail:0 start...


Time:2016/10/8 9:54:04-Trace>>OnEntitySyncQueue execute count:1, success:299/total 300, fail:0 start...


