Time:2016/8/3 18:00:43-Trace>>OnEntitySyncQueue execute count:1, success:16/total 17, fail:0 start...


Time:2016/8/3 18:01:57-Trace>>OnEntitySyncQueue execute count:1, success:17/total 18, fail:0 start...


Time:2016/8/3 18:03:11-Trace>>Action-1002 Uid:0 access timeout 1244.0712/500ms.


Time:2016/8/3 18:03:11-Trace>>OnEntitySyncQueue execute count:2, success:18/total 20, fail:0 start...


Time:2016/8/3 18:03:13-Trace>>OnEntitySyncQueue execute count:1, success:20/total 21, fail:0 start...


Time:2016/8/3 18:03:14-Trace>>Action-1005 Uid:34 access timeout 3330.1904/500ms.


Time:2016/8/3 18:03:14-Trace>>OnEntitySyncQueue execute count:16, success:21/total 37, fail:0 start...


Time:2016/8/3 18:04:12-Trace>>OnEntitySyncQueue execute count:1, success:37/total 38, fail:0 start...


Time:2016/8/3 18:05:31-Trace>>OnEntitySyncQueue execute count:1, success:38/total 39, fail:0 start...


Time:2016/8/3 18:06:12-Trace>>OnEntitySyncQueue execute count:1, success:39/total 40, fail:0 start...


Time:2016/8/3 18:06:35-Trace>>OnEntitySyncQueue execute count:1, success:40/total 41, fail:0 start...


Time:2016/8/3 18:06:36-Trace>>OnEntitySyncQueue execute count:1, success:41/total 42, fail:0 start...


Time:2016/8/3 18:06:40-Trace>>OnEntitySyncQueue execute count:1, success:42/total 43, fail:0 start...


Time:2016/8/3 18:06:41-Trace>>OnEntitySyncQueue execute count:1, success:43/total 44, fail:0 start...


Time:2016/8/3 18:06:48-Trace>>OnEntitySyncQueue execute count:3, success:44/total 47, fail:0 start...


Time:2016/8/3 18:08:34-Trace>>OnEntitySyncQueue execute count:1, success:47/total 48, fail:0 start...


Time:2016/8/3 18:08:34-Trace>>OnEntitySyncQueue execute count:1, success:48/total 49, fail:0 start...


Time:2016/8/3 18:08:35-Trace>>OnEntitySyncQueue execute count:1, success:49/total 50, fail:0 start...


Time:2016/8/3 18:08:35-Trace>>OnEntitySyncQueue execute count:1, success:50/total 51, fail:0 start...


Time:2016/8/3 18:08:37-Trace>>OnEntitySyncQueue execute count:1, success:51/total 52, fail:0 start...


Time:2016/8/3 18:08:38-Trace>>OnEntitySyncQueue execute count:1, success:52/total 53, fail:0 start...


Time:2016/8/3 18:08:38-Trace>>OnEntitySyncQueue execute count:1, success:53/total 54, fail:0 start...


Time:2016/8/3 18:08:38-Trace>>OnEntitySyncQueue execute count:1, success:54/total 55, fail:0 start...


Time:2016/8/3 18:08:39-Trace>>OnEntitySyncQueue execute count:1, success:55/total 56, fail:0 start...


Time:2016/8/3 18:08:39-Trace>>OnEntitySyncQueue execute count:1, success:56/total 57, fail:0 start...


Time:2016/8/3 18:08:39-Trace>>OnEntitySyncQueue execute count:1, success:57/total 58, fail:0 start...


Time:2016/8/3 18:08:40-Trace>>OnEntitySyncQueue execute count:1, success:58/total 59, fail:0 start...


Time:2016/8/3 18:08:40-Trace>>OnEntitySyncQueue execute count:1, success:59/total 60, fail:0 start...


Time:2016/8/3 18:08:40-Trace>>OnEntitySyncQueue execute count:1, success:60/total 61, fail:0 start...


Time:2016/8/3 18:08:40-Trace>>OnEntitySyncQueue execute count:1, success:61/total 62, fail:0 start...


Time:2016/8/3 18:08:41-Trace>>OnEntitySyncQueue execute count:1, success:62/total 63, fail:0 start...


Time:2016/8/3 18:08:41-Trace>>OnEntitySyncQueue execute count:1, success:63/total 64, fail:0 start...


Time:2016/8/3 18:21:13-Trace>>Action-1002 Uid:0 access timeout 1062.0608/500ms.


